,commit-hash,BleuScore
1058,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,1.1965027645843237e-231
1059,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,3.963267688197294e-155
1060,65ab7d5caaaf2f95e61f9dd65441801c2ddee38b,1.1689981792600741e-231
1061,77af4c7a5cb3d0b3e813c7f678099014c94ff6aa,8.49366652549611e-232
1062,77af4c7a5cb3d0b3e813c7f678099014c94ff6aa,8.115212461173089e-232
1063,77af4c7a5cb3d0b3e813c7f678099014c94ff6aa,6.0480364366083575e-232
1064,77af4c7a5cb3d0b3e813c7f678099014c94ff6aa,1.0922027323222713e-155
1065,33ea977b6443a023315084f2fb78e712a073ad65,9.336117803135294e-232
1066,c15794853188d56af7a1d53473e1ad821f3ec861,9.01666918778251e-232
1067,c15794853188d56af7a1d53473e1ad821f3ec861,9.01666918778251e-232
1068,d03e3f4e146aae641e25de911d6ab5f13b552a11,4.2712793110891995e-155
1069,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,1.0832677820940877e-231
1070,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,1.0832677820940877e-231
1071,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,3.520561634205362e-155
1072,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,1.0350003944289303e-231
1073,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,8.697624220262197e-232
1074,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,9.196617910709463e-232
1075,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,9.62550346891095e-232
1076,86f4bf4d0a5e8f1039f203d65a0ae65cf4795cf5,8.094051362019983e-232
1077,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0518351895246305e-231
1078,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.50440384721771e-232
1079,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0518351895246305e-231
1080,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0518351895246305e-231
1081,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.15882794615173e-232
1082,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0518351895246305e-231
1083,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0518351895246305e-231
1084,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.1045881851389632e-231
1085,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,3.4918948486375036e-155
1086,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.156100809123877e-231
1087,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.156100809123877e-231
1088,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,3.4918948486375036e-155
1089,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0952678196506132e-231
1090,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0952678196506132e-231
1091,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.594503055152632e-232
1092,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,8.06798322521923e-232
1093,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.594503055152632e-232
1094,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.232490119836067e-232
1095,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,8.06798322521923e-232
1096,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.594503055152632e-232
1097,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.594503055152632e-232
1098,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.557951902988592e-232
1099,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1100,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.557951902988592e-232
1101,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.557951902988592e-232
1102,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1103,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.557951902988592e-232
1104,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.557951902988592e-232
1105,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1106,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,2.606590994551401e-155
1107,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1108,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1109,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,2.4257062452214082e-155
1110,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1111,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.039352811507815e-232
1112,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.992219124248642e-232
1113,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.992219124248642e-232
1114,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.84557705404587e-232
1115,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.992219124248642e-232
1116,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.720628411503338e-232
1117,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.992219124248642e-232
1118,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.992219124248642e-232
1119,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.56307576594221e-232
1120,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.56307576594221e-232
1121,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.93960771469093e-232
1122,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.93960771469093e-232
1123,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.3475982415194844e-232
1124,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.93960771469093e-232
1125,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,6.93960771469093e-232
1126,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,8.972141065609098e-232
1127,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,8.349518072205185e-232
1128,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.48688413430962e-232
1129,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.48688413430962e-232
1130,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,8.349518072205185e-232
1131,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.48688413430962e-232
1132,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.48688413430962e-232
1133,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0096755909175496e-231
1134,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.5489221792564e-232
1135,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0567619528407538e-231
1136,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0370099734677878e-231
1137,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,9.5489221792564e-232
1138,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0567619528407538e-231
1139,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.0567619528407538e-231
1140,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.297453177353993e-232
1141,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.1168998530870622e-155
1142,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.297453177353993e-232
1143,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.3485093667468957e-155
1144,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,1.2094555404921707e-155
1145,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.433913235545406e-232
1146,ff6f1887b0c316b43a8ab4f040f99d1ea862268b,7.297453177353993e-232
1147,d262181bede5241a6b692c3245a77e2eb02bc262,8.460552185460498e-232
1148,d262181bede5241a6b692c3245a77e2eb02bc262,8.79296624547036e-232
1149,d262181bede5241a6b692c3245a77e2eb02bc262,0.0
1150,d262181bede5241a6b692c3245a77e2eb02bc262,0.0
1151,d262181bede5241a6b692c3245a77e2eb02bc262,9.109159947227211e-232
1152,d262181bede5241a6b692c3245a77e2eb02bc262,9.109159947227211e-232
1153,003f2095d4e98b26220802f016a56be38bf9bd8d,9.788429383461836e-232
1154,003f2095d4e98b26220802f016a56be38bf9bd8d,9.788429383461836e-232
1155,003f2095d4e98b26220802f016a56be38bf9bd8d,8.784466509829401e-232
1156,003f2095d4e98b26220802f016a56be38bf9bd8d,8.784466509829401e-232
1157,003f2095d4e98b26220802f016a56be38bf9bd8d,8.362839993313686e-232
1158,003f2095d4e98b26220802f016a56be38bf9bd8d,8.651185699279904e-232
1159,003f2095d4e98b26220802f016a56be38bf9bd8d,7.955640502424632e-232
1160,003f2095d4e98b26220802f016a56be38bf9bd8d,7.955640502424632e-232
1161,003f2095d4e98b26220802f016a56be38bf9bd8d,9.104314831726017e-232
1162,003f2095d4e98b26220802f016a56be38bf9bd8d,9.257324954728539e-232
1163,003f2095d4e98b26220802f016a56be38bf9bd8d,1.0446550074992694e-231
1164,003f2095d4e98b26220802f016a56be38bf9bd8d,9.72161026064145e-232
1165,003f2095d4e98b26220802f016a56be38bf9bd8d,7.943631954232605e-232
1166,003f2095d4e98b26220802f016a56be38bf9bd8d,7.943631954232605e-232
1167,003f2095d4e98b26220802f016a56be38bf9bd8d,6.569506524359286e-232
1168,003f2095d4e98b26220802f016a56be38bf9bd8d,1.193188688343218e-155
1169,003f2095d4e98b26220802f016a56be38bf9bd8d,1.0003688322288243e-231
1170,003f2095d4e98b26220802f016a56be38bf9bd8d,1.0003688322288243e-231
1171,003f2095d4e98b26220802f016a56be38bf9bd8d,1.1896457329133973e-231
1172,003f2095d4e98b26220802f016a56be38bf9bd8d,5.477489369001354e-155
